task,task_type,router,budget,primary_metric,primary_mean,primary_std,call_rate_mean,n_seeds,source_dir
HIV,classification,uncertainty,0.0,AUROC,0.7313528143104833,0.0052254395815505075,0.0,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,uncertainty,5.0,AUROC,0.7258158187789854,0.004647995345355106,5.007907221929362,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,uncertainty,10.0,AUROC,0.7302871400177612,0.0046519271423403705,10.015814443858725,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,uncertainty,20.0,AUROC,0.7308918678902188,0.010494422528432686,19.97891407485504,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,uncertainty,40.0,AUROC,0.7096248995644268,0.0078078596744593914,40.01054296257248,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,uncertainty,60.0,AUROC,0.7099801243286675,0.0071088676834030725,59.98945703742752,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,uncertainty,80.0,AUROC,0.7207707813535192,0.005804779568929816,80.02108592514496,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,uncertainty,100.0,AUROC,0.7294329090370871,0.0066225608561279,100.0,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,voi_router,0.0,AUROC,0.7313528143104833,0.0052254395815505075,0.0,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,voi_router,5.0,AUROC,0.7256508929955879,0.007399410158361598,5.007907221929362,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,voi_router,10.0,AUROC,0.7187888527085888,0.00833946456869248,10.015814443858725,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,voi_router,20.0,AUROC,0.7193541111627972,0.010967667479472022,19.97891407485504,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,voi_router,40.0,AUROC,0.7251166462271466,0.005602110204032741,40.01054296257248,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,voi_router,60.0,AUROC,0.7272169831268237,0.009532842770504897,59.98945703742752,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,voi_router,80.0,AUROC,0.7324706446201773,0.009362926540337303,80.02108592514496,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
HIV,classification,voi_router,100.0,AUROC,0.7294329090370871,0.0066225608561279,100.0,5,results/if_oof_usr_rdkit2d_combo_cls_5seed
Lipophilicity,regression,flexibility,0.0,MAE,0.5660385122697215,0.0014256475035634149,0.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,flexibility,5.0,MAE,0.5646784907486813,0.0015738908206256014,4.958677685950414,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,flexibility,10.0,MAE,0.5650515790371855,0.0014103927189766646,10.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,flexibility,20.0,MAE,0.5649906629381101,0.001814825151551744,20.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,flexibility,40.0,MAE,0.5666297228757999,0.0017345161644198245,40.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,flexibility,60.0,MAE,0.570662530885255,0.002382563391760522,60.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,flexibility,80.0,MAE,0.5691003858077626,0.0037293484220054843,80.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,flexibility,100.0,MAE,0.5731921201118754,0.004053162250512903,100.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,oracle,0.0,MAE,0.5660385122697215,0.0014256475035634149,0.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,oracle,5.0,MAE,0.546961495011306,0.0017058058054514448,4.958677685950414,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,oracle,10.0,MAE,0.5348045002590526,0.002062846459315659,10.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,oracle,20.0,MAE,0.5183889789719227,0.002696452100894131,20.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,oracle,40.0,MAE,0.5026778236105421,0.0036366857840284816,40.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,oracle,60.0,MAE,0.503583884358209,0.0041530213099513205,60.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,oracle,80.0,MAE,0.5221350345643099,0.004336030879594436,80.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,oracle,100.0,MAE,0.5731921201118754,0.004053162250512903,100.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,random,0.0,MAE,0.5660385122697215,0.0014256475035634149,0.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,random,5.0,MAE,0.5659655341215368,0.0007881683547413112,4.958677685950414,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,random,10.0,MAE,0.5667541760141199,0.0017079040963930028,10.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,random,20.0,MAE,0.56785518275056,0.001711986543203078,20.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,random,40.0,MAE,0.5681681455017122,0.00331191769216388,40.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,random,60.0,MAE,0.5694515311430309,0.003244978499913867,60.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,random,80.0,MAE,0.5706530946865555,0.00339658298888078,80.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,random,100.0,MAE,0.5731921201118754,0.004053162250512903,100.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,uncertainty,0.0,MAE,0.5660385122697215,0.0014256475035634149,0.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,uncertainty,5.0,MAE,0.566822140240078,0.0019583822868288795,4.958677685950414,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,uncertainty,10.0,MAE,0.5658570889429613,0.002258881787031143,10.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,uncertainty,20.0,MAE,0.5654771688149981,0.0019071564716229216,20.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,uncertainty,40.0,MAE,0.5680702400172052,0.0033113948080905763,40.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,uncertainty,60.0,MAE,0.571575555488886,0.004237235873192006,60.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,uncertainty,80.0,MAE,0.574503912252237,0.004683117732674122,80.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,uncertainty,100.0,MAE,0.5731921201118754,0.004053162250512903,100.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,voi_router,0.0,MAE,0.5660385122697215,0.0014256475035634149,0.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,voi_router,5.0,MAE,0.5650761042433337,0.000791498034386433,4.958677685950414,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,voi_router,10.0,MAE,0.5644089065409889,0.0016782630740540703,10.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,voi_router,20.0,MAE,0.5647885721577101,0.0022801161930374857,20.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,voi_router,40.0,MAE,0.5671984308077284,0.0038227121885562967,40.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,voi_router,60.0,MAE,0.5693568309752408,0.002759566386598593,60.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,voi_router,80.0,MAE,0.57075088688677,0.003857659802002142,80.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
Lipophilicity,regression,voi_router,100.0,MAE,0.5731921201118754,0.004053162250512903,100.0,5,results/if_oof_scalar_rdkit2d_combo_reg_5seed
