task,task_type,router,budget,primary_value_mean,primary_value_std,primary_value_mean_std,call_rate_mean,call_rate_std,call_rate_mean_std,n_seeds
Lipophilicity,regression,flexibility,5.0,0.5646784907486813,0.0015738908206256014,0.564678 +/- 0.001574,4.958677685950414,0.0,4.958678 +/- 0.000000,5
Lipophilicity,regression,flexibility,10.0,0.5650515790371855,0.001410392718976674,0.565052 +/- 0.001410,10.0,0.0,10.000000 +/- 0.000000,5
Lipophilicity,regression,flexibility,20.0,0.5649906629381101,0.0018148251515517188,0.564991 +/- 0.001815,20.0,0.0,20.000000 +/- 0.000000,5
Lipophilicity,regression,flexibility,40.0,0.5666297228758002,0.001734516164419823,0.566630 +/- 0.001735,40.0,0.0,40.000000 +/- 0.000000,5
Lipophilicity,regression,flexibility,60.0,0.570662530885255,0.0023825633917605488,0.570663 +/- 0.002383,60.0,0.0,60.000000 +/- 0.000000,5
Lipophilicity,regression,flexibility,80.0,0.5691003858077626,0.0037293484220054587,0.569100 +/- 0.003729,80.0,0.0,80.000000 +/- 0.000000,5
Lipophilicity,regression,flexibility,100.0,0.5731921201118754,0.004053162250512903,0.573192 +/- 0.004053,100.0,0.0,100.000000 +/- 0.000000,5
Lipophilicity,regression,old_voi,0.0,0.5660385122697215,0.0014256475035634149,0.566039 +/- 0.001426,0.0,0.0,0.000000 +/- 0.000000,5
Lipophilicity,regression,old_voi,5.0,0.5650761042433337,0.000791498034386433,0.565076 +/- 0.000791,4.958677685950414,0.0,4.958678 +/- 0.000000,5
Lipophilicity,regression,old_voi,10.0,0.5644089065409889,0.0016782630740540703,0.564409 +/- 0.001678,10.0,0.0,10.000000 +/- 0.000000,5
Lipophilicity,regression,old_voi,20.0,0.5647885721577101,0.0022801161930374857,0.564789 +/- 0.002280,20.0,0.0,20.000000 +/- 0.000000,5
Lipophilicity,regression,old_voi,40.0,0.5671984308077284,0.0038227121885563184,0.567198 +/- 0.003823,40.0,0.0,40.000000 +/- 0.000000,5
Lipophilicity,regression,old_voi,60.0,0.5693568309752408,0.002759566386598623,0.569357 +/- 0.002760,60.0,0.0,60.000000 +/- 0.000000,5
Lipophilicity,regression,old_voi,80.0,0.57075088688677,0.003857659802002142,0.570751 +/- 0.003858,80.0,0.0,80.000000 +/- 0.000000,5
Lipophilicity,regression,old_voi,100.0,0.5731921201118754,0.004053162250512903,0.573192 +/- 0.004053,100.0,0.0,100.000000 +/- 0.000000,5
Lipophilicity,regression,oracle,0.0,0.5660385122697215,0.0014256475035634149,0.566039 +/- 0.001426,0.0,0.0,0.000000 +/- 0.000000,5
Lipophilicity,regression,oracle,5.0,0.546961495011306,0.0017058058054514214,0.546961 +/- 0.001706,4.958677685950414,0.0,4.958678 +/- 0.000000,5
Lipophilicity,regression,oracle,10.0,0.5348045002590526,0.0020628464593156737,0.534805 +/- 0.002063,10.0,0.0,10.000000 +/- 0.000000,5
Lipophilicity,regression,oracle,20.0,0.5183889789719227,0.002696452100894131,0.518389 +/- 0.002696,20.0,0.0,20.000000 +/- 0.000000,5
Lipophilicity,regression,oracle,40.0,0.5026778236105421,0.003636685784028475,0.502678 +/- 0.003637,40.0,0.0,40.000000 +/- 0.000000,5
Lipophilicity,regression,oracle,60.0,0.503583884358209,0.0041530213099513,0.503584 +/- 0.004153,60.0,0.0,60.000000 +/- 0.000000,5
Lipophilicity,regression,oracle,80.0,0.5221350345643098,0.004336030879594434,0.522135 +/- 0.004336,80.0,0.0,80.000000 +/- 0.000000,5
Lipophilicity,regression,oracle,100.0,0.5731921201118754,0.004053162250512903,0.573192 +/- 0.004053,100.0,0.0,100.000000 +/- 0.000000,5
Lipophilicity,regression,random,0.0,0.5660385122697215,0.0014256475035634149,0.566039 +/- 0.001426,0.0,0.0,0.000000 +/- 0.000000,5
Lipophilicity,regression,random,5.0,0.5659655341215368,0.0007881683547413112,0.565966 +/- 0.000788,4.958677685950414,0.0,4.958678 +/- 0.000000,5
Lipophilicity,regression,random,10.0,0.5667541760141199,0.001707904096393016,0.566754 +/- 0.001708,10.0,0.0,10.000000 +/- 0.000000,5
Lipophilicity,regression,random,20.0,0.56785518275056,0.0017119865432030906,0.567855 +/- 0.001712,20.0,0.0,20.000000 +/- 0.000000,5
Lipophilicity,regression,random,40.0,0.5681681455017121,0.003311917692163844,0.568168 +/- 0.003312,40.0,0.0,40.000000 +/- 0.000000,5
Lipophilicity,regression,random,60.0,0.5694515311430309,0.0032449784999138897,0.569452 +/- 0.003245,60.0,0.0,60.000000 +/- 0.000000,5
Lipophilicity,regression,random,80.0,0.5706530946865555,0.0033965829888807863,0.570653 +/- 0.003397,80.0,0.0,80.000000 +/- 0.000000,5
Lipophilicity,regression,random,100.0,0.5731921201118754,0.004053162250512903,0.573192 +/- 0.004053,100.0,0.0,100.000000 +/- 0.000000,5
Lipophilicity,regression,uncertainty,0.0,0.5660385122697215,0.0014256475035634149,0.566039 +/- 0.001426,0.0,0.0,0.000000 +/- 0.000000,5
Lipophilicity,regression,uncertainty,5.0,0.566822140240078,0.001958382286828913,0.566822 +/- 0.001958,4.958677685950414,0.0,4.958678 +/- 0.000000,5
Lipophilicity,regression,uncertainty,10.0,0.5658570889429613,0.0022588817870311316,0.565857 +/- 0.002259,10.0,0.0,10.000000 +/- 0.000000,5
Lipophilicity,regression,uncertainty,20.0,0.5654771688149981,0.0019071564716229216,0.565477 +/- 0.001907,20.0,0.0,20.000000 +/- 0.000000,5
Lipophilicity,regression,uncertainty,40.0,0.5680702400172052,0.003311394808090601,0.568070 +/- 0.003311,40.0,0.0,40.000000 +/- 0.000000,5
Lipophilicity,regression,uncertainty,60.0,0.571575555488886,0.004237235873192006,0.571576 +/- 0.004237,60.0,0.0,60.000000 +/- 0.000000,5
Lipophilicity,regression,uncertainty,80.0,0.574503912252237,0.004683117732674122,0.574504 +/- 0.004683,80.0,0.0,80.000000 +/- 0.000000,5
Lipophilicity,regression,uncertainty,100.0,0.5731921201118754,0.004053162250512903,0.573192 +/- 0.004053,100.0,0.0,100.000000 +/- 0.000000,5
